	company_name	time_departure	time_arrival	city_departure	city_arrival	flight_type	price	date	date_dt	time_departure_dt	time_arrival_dt	day_name	is_weekend
4	S7 Airlines	23:55	01:30	DME	KZN	Прямой	4548.0	20220107	2022-01-07	23:55:00	01:30:00	Friday	0
5	S7 Airlines	14:40	16:15	DME	KZN	Прямой	4548.0	20220107	2022-01-07	14:40:00	16:15:00	Friday	0
6	S7 Airlines	08:00	09:35	DME	KZN	Прямой	4548.0	20220107	2022-01-07	08:00:00	09:35:00	Friday	0
7	S7 Airlines	09:35	11:20	DME	KZN	Прямой	4548.0	20220107	2022-01-07	09:35:00	11:20:00	Friday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	19:45	21:20	VKO	KZN	Прямой	2599.0	20220108	2022-01-08	19:45:00	21:20:00	Saturday	1
2	Pobeda	10:05	11:40	VKO	KZN	Прямой	2599.0	20220108	2022-01-08	10:05:00	11:40:00	Saturday	1
3	S7 Airlines	23:55	01:30	DME	KZN	Прямой	4548.0	20220108	2022-01-08	23:55:00	01:30:00	Saturday	1
4	S7 Airlines	17:50	19:25	DME	KZN	Прямой	4548.0	20220108	2022-01-08	17:50:00	19:25:00	Saturday	1
5	S7 Airlines	14:40	16:15	DME	KZN	Прямой	4548.0	20220108	2022-01-08	14:40:00	16:15:00	Saturday	1
6	S7 Airlines	08:00	09:35	DME	KZN	Прямой	4548.0	20220108	2022-01-08	08:00:00	09:35:00	Saturday	1
7	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220108	2022-01-08	18:05:00	19:45:00	Saturday	1
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Yamal Airlines	08:00	09:20	DME	KZN	Прямой	2574.0	20220109	2022-01-09	08:00:00	09:20:00	Sunday	1
2	Pobeda	19:45	21:20	VKO	KZN	Прямой	2599.0	20220109	2022-01-09	19:45:00	21:20:00	Sunday	1
3	Pobeda	07:50	09:25	VKO	KZN	Прямой	2599.0	20220109	2022-01-09	07:50:00	09:25:00	Sunday	1
4	Pobeda	08:10	09:45	VKO	KZN	Прямой	2599.0	20220109	2022-01-09	08:10:00	09:45:00	Sunday	1
5	Azur Air	19:00	20:50	VKO	KZN	Прямой	2420.0	20220109	2022-01-09	19:00:00	20:50:00	Sunday	1
6	Yamal Airlines	08:00	09:15	DME	KZN	Прямой	4112.0	20220109	2022-01-09	08:00:00	09:15:00	Sunday	1
7	S7 Airlines	23:55	01:30	DME	KZN	Прямой	4548.0	20220109	2022-01-09	23:55:00	01:30:00	Sunday	1
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	19:45	21:20	VKO	KZN	Прямой	2249.0	20220110	2022-01-10	19:45:00	21:20:00	Monday	0
2	Pobeda	08:30	10:05	VKO	KZN	Прямой	2249.0	20220110	2022-01-10	08:30:00	10:05:00	Monday	0
3	S7 Airlines	17:50	19:25	DME	KZN	Прямой	4548.0	20220110	2022-01-10	17:50:00	19:25:00	Monday	0
4	S7 Airlines	14:40	16:15	DME	KZN	Прямой	4548.0	20220110	2022-01-10	14:40:00	16:15:00	Monday	0
5	S7 Airlines	23:55	01:30	DME	KZN	Прямой	4548.0	20220110	2022-01-10	23:55:00	01:30:00	Monday	0
6	S7 Airlines	08:00	09:35	DME	KZN	Прямой	4548.0	20220110	2022-01-10	08:00:00	09:35:00	Monday	0
7	S7 Airlines	09:35	11:20	DME	KZN	Прямой	4548.0	20220110	2022-01-10	09:35:00	11:20:00	Monday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	10:05	11:40	VKO	KZN	Прямой	2249.0	20220111	2022-01-11	10:05:00	11:40:00	Tuesday	0
2	Pobeda	19:45	21:20	VKO	KZN	Прямой	2249.0	20220111	2022-01-11	19:45:00	21:20:00	Tuesday	0
3	Ural Airlines	12:50	14:25	DME	KZN	Прямой	2298.0	20220111	2022-01-11	12:50:00	14:25:00	Tuesday	0
4	S7 Airlines	17:50	19:25	DME	KZN	Прямой	4548.0	20220111	2022-01-11	17:50:00	19:25:00	Tuesday	0
5	S7 Airlines	14:40	16:15	DME	KZN	Прямой	4548.0	20220111	2022-01-11	14:40:00	16:15:00	Tuesday	0
6	S7 Airlines	23:55	01:30	DME	KZN	Прямой	4548.0	20220111	2022-01-11	23:55:00	01:30:00	Tuesday	0
7	S7 Airlines	08:00	09:35	DME	KZN	Прямой	4548.0	20220111	2022-01-11	08:00:00	09:35:00	Tuesday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	08:20	09:55	VKO	KZN	Прямой	2249.0	20220112	2022-01-12	08:20:00	09:55:00	Wednesday	0
2	Pobeda	19:45	21:20	VKO	KZN	Прямой	2249.0	20220112	2022-01-12	19:45:00	21:20:00	Wednesday	0
3	Nordwind Airlines	18:10	19:50	SVO	KZN	Прямой	2230.0	20220112	2022-01-12	18:10:00	19:50:00	Wednesday	0
4	S7 Airlines	23:55	01:30	DME	KZN	Прямой	4548.0	20220112	2022-01-12	23:55:00	01:30:00	Wednesday	0
5	S7 Airlines	08:00	09:35	DME	KZN	Прямой	4548.0	20220112	2022-01-12	08:00:00	09:35:00	Wednesday	0
6	S7 Airlines	17:50	19:25	DME	KZN	Прямой	4548.0	20220112	2022-01-12	17:50:00	19:25:00	Wednesday	0
7	S7 Airlines	14:40	16:15	DME	KZN	Прямой	4548.0	20220112	2022-01-12	14:40:00	16:15:00	Wednesday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	19:45	21:20	VKO	KZN	Прямой	2249.0	20220113	2022-01-13	19:45:00	21:20:00	Thursday	0
2	Pobeda	10:05	11:40	VKO	KZN	Прямой	2249.0	20220113	2022-01-13	10:05:00	11:40:00	Thursday	0
3	S7 Airlines	08:00	09:35	DME	KZN	Прямой	4548.0	20220113	2022-01-13	08:00:00	09:35:00	Thursday	0
4	S7 Airlines	14:40	16:15	DME	KZN	Прямой	4548.0	20220113	2022-01-13	14:40:00	16:15:00	Thursday	0
5	S7 Airlines	23:55	01:30	DME	KZN	Прямой	4548.0	20220113	2022-01-13	23:55:00	01:30:00	Thursday	0
6	S7 Airlines	22:10	23:45	DME	KZN	Прямой	4548.0	20220113	2022-01-13	22:10:00	23:45:00	Thursday	0
7	S7 Airlines	17:50	19:25	DME	KZN	Прямой	4548.0	20220113	2022-01-13	17:50:00	19:25:00	Thursday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	08:35	10:10	VKO	KZN	Прямой	2249.0	20220114	2022-01-14	08:35:00	10:10:00	Friday	0
2	Pobeda	19:45	21:20	VKO	KZN	Прямой	2249.0	20220114	2022-01-14	19:45:00	21:20:00	Friday	0
3	S7 Airlines	08:00	09:35	DME	KZN	Прямой	4548.0	20220114	2022-01-14	08:00:00	09:35:00	Friday	0
4	S7 Airlines	17:50	19:25	DME	KZN	Прямой	4548.0	20220114	2022-01-14	17:50:00	19:25:00	Friday	0
5	S7 Airlines	14:40	16:15	DME	KZN	Прямой	4548.0	20220114	2022-01-14	14:40:00	16:15:00	Friday	0
6	S7 Airlines	23:55	01:30	DME	KZN	Прямой	4548.0	20220114	2022-01-14	23:55:00	01:30:00	Friday	0
7	Aeroflot	11:50	13:30	SVO	KZN	Прямой	5509.0	20220114	2022-01-14	11:50:00	13:30:00	Friday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	19:45	21:20	VKO	KZN	Прямой	2249.0	20220115	2022-01-15	19:45:00	21:20:00	Saturday	1
2	Pobeda	10:05	11:40	VKO	KZN	Прямой	2249.0	20220115	2022-01-15	10:05:00	11:40:00	Saturday	1
3	S7 Airlines	17:50	19:25	DME	KZN	Прямой	4548.0	20220115	2022-01-15	17:50:00	19:25:00	Saturday	1
4	S7 Airlines	08:00	09:35	DME	KZN	Прямой	4548.0	20220115	2022-01-15	08:00:00	09:35:00	Saturday	1
5	S7 Airlines	14:40	16:15	DME	KZN	Прямой	4548.0	20220115	2022-01-15	14:40:00	16:15:00	Saturday	1
6	S7 Airlines	23:55	01:30	DME	KZN	Прямой	4548.0	20220115	2022-01-15	23:55:00	01:30:00	Saturday	1
7	Aeroflot	11:50	13:30	SVO	KZN	Прямой	5509.0	20220115	2022-01-15	11:50:00	13:30:00	Saturday	1
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	08:20	09:50	SVO	LED	Прямой	1799.0	20220101	2022-01-01	08:20:00	09:50:00	Saturday	1
2	Pobeda	12:10	13:40	SVO	LED	Прямой	1999.0	20220101	2022-01-01	12:10:00	13:40:00	Saturday	1
3	Pobeda	21:00	22:30	VKO	LED	Прямой	2349.0	20220101	2022-01-01	21:00:00	22:30:00	Saturday	1
4	Pobeda	12:10	13:40	VKO	LED	Прямой	2349.0	20220101	2022-01-01	12:10:00	13:40:00	Saturday	1
5	Nordwind Airlines	08:25	10:00	SVO	LED	Прямой	2454.0	20220101	2022-01-01	08:25:00	10:00:00	Saturday	1
6	Aeroflot	22:25	23:50	VKO	LED	Прямой	2837.0	20220101	2022-01-01	22:25:00	23:50:00	Saturday	1
7	Nordwind Airlines	22:15	00:01	SVO	LED	Прямой	2283.0	20220101	2022-01-01	22:15:00	00:01:00	Saturday	1
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	06:40	07:55	SVO	LED	Прямой	2349.0	20220102	2022-01-02	06:40:00	07:55:00	Sunday	1
2	Pobeda	08:20	09:50	SVO	LED	Прямой	2649.0	20220102	2022-01-02	08:20:00	09:50:00	Sunday	1
3	Nordwind Airlines	18:10	19:40	SVO	LED	Прямой	2854.0	20220102	2022-01-02	18:10:00	19:40:00	Sunday	1
4	Pobeda	21:00	22:30	VKO	LED	Прямой	2899.0	20220102	2022-01-02	21:00:00	22:30:00	Sunday	1
5	Nordwind Airlines	08:25	10:00	SVO	LED	Прямой	2854.0	20220102	2022-01-02	08:25:00	10:00:00	Sunday	1
6	Aeroflot	20:40	22:05	VKO	LED	Прямой	3317.0	20220102	2022-01-02	20:40:00	22:05:00	Sunday	1
7	Aeroflot	18:50	20:15	VKO	LED	Прямой	3317.0	20220102	2022-01-02	18:50:00	20:15:00	Sunday	1
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	06:40	07:55	SVO	LED	Прямой	2899.0	20220103	2022-01-03	06:40:00	07:55:00	Monday	0
2	Aeroflot	18:50	20:15	VKO	LED	Прямой	3317.0	20220103	2022-01-03	18:50:00	20:15:00	Monday	0
3	Aeroflot	22:25	23:50	VKO	LED	Прямой	3317.0	20220103	2022-01-03	22:25:00	23:50:00	Monday	0
4	Aeroflot	20:40	22:05	VKO	LED	Прямой	3317.0	20220103	2022-01-03	20:40:00	22:05:00	Monday	0
5	Aeroflot	23:10	00:30	SVO	LED	Прямой	3639.0	20220103	2022-01-03	23:10:00	00:30:00	Monday	0
6	Pobeda	08:20	09:50	SVO	LED	Прямой	3249.0	20220103	2022-01-03	08:20:00	09:50:00	Monday	0
7	Nordwind Airlines	18:10	19:40	SVO	LED	Прямой	3254.0	20220103	2022-01-03	18:10:00	19:40:00	Monday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	06:40	07:55	SVO	LED	Прямой	2649.0	20220104	2022-01-04	06:40:00	07:55:00	Tuesday	0
2	UTair	10:30	12:00	VKO	LED	Прямой	2990.0	20220104	2022-01-04	10:30:00	12:00:00	Tuesday	0
3	UTair	18:00	19:30	VKO	LED	Прямой	3000.0	20220104	2022-01-04	18:00:00	19:30:00	Tuesday	0
4	S7 Airlines	07:50	09:30	DME	LED	Прямой	2748.0	20220104	2022-01-04	07:50:00	09:30:00	Tuesday	0
5	Nordwind Airlines	18:10	19:40	SVO	LED	Прямой	3104.0	20220104	2022-01-04	18:10:00	19:40:00	Tuesday	0
6	Aeroflot	15:45	17:10	VKO	LED	Прямой	3317.0	20220104	2022-01-04	15:45:00	17:10:00	Tuesday	0
7	Aeroflot	22:25	23:50	VKO	LED	Прямой	3317.0	20220104	2022-01-04	22:25:00	23:50:00	Tuesday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	06:40	07:55	SVO	LED	Прямой	2649.0	20220105	2022-01-05	06:40:00	07:55:00	Wednesday	0
2	Aeroflot	18:50	20:15	VKO	LED	Прямой	2837.0	20220105	2022-01-05	18:50:00	20:15:00	Wednesday	0
3	Aeroflot	20:40	22:05	VKO	LED	Прямой	2837.0	20220105	2022-01-05	20:40:00	22:05:00	Wednesday	0
4	Aeroflot	17:20	18:50	VKO	LED	Прямой	2837.0	20220105	2022-01-05	17:20:00	18:50:00	Wednesday	0
5	Pobeda	08:20	09:50	SVO	LED	Прямой	2899.0	20220105	2022-01-05	08:20:00	09:50:00	Wednesday	0
6	Aeroflot	09:10	10:40	VKO	LED	Прямой	2922.0	20220105	2022-01-05	09:10:00	10:40:00	Wednesday	0
7	UTair	18:00	19:30	VKO	LED	Прямой	3000.0	20220105	2022-01-05	18:00:00	19:30:00	Wednesday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	06:40	07:55	SVO	LED	Прямой	2349.0	20220106	2022-01-06	06:40:00	07:55:00	Thursday	0
2	Pobeda	21:00	22:30	VKO	LED	Прямой	2649.0	20220106	2022-01-06	21:00:00	22:30:00	Thursday	0
3	Aeroflot	20:40	22:05	VKO	LED	Прямой	2837.0	20220106	2022-01-06	20:40:00	22:05:00	Thursday	0
4	Aeroflot	11:45	13:10	VKO	LED	Прямой	2837.0	20220106	2022-01-06	11:45:00	13:10:00	Thursday	0
5	Aeroflot	22:25	23:50	VKO	LED	Прямой	2837.0	20220106	2022-01-06	22:25:00	23:50:00	Thursday	0
6	Aeroflot	10:35	12:05	VKO	LED	Прямой	2837.0	20220106	2022-01-06	10:35:00	12:05:00	Thursday	0
7	Pobeda	12:10	13:40	VKO	LED	Прямой	2899.0	20220106	2022-01-06	12:10:00	13:40:00	Thursday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	06:40	07:55	SVO	LED	Прямой	2349.0	20220107	2022-01-07	06:40:00	07:55:00	Friday	0
2	Pobeda	08:20	09:50	SVO	LED	Прямой	2349.0	20220107	2022-01-07	08:20:00	09:50:00	Friday	0
3	Pobeda	12:10	13:40	VKO	LED	Прямой	2649.0	20220107	2022-01-07	12:10:00	13:40:00	Friday	0
4	Aeroflot	22:25	23:50	VKO	LED	Прямой	2837.0	20220107	2022-01-07	22:25:00	23:50:00	Friday	0
5	Pobeda	21:00	22:30	VKO	LED	Прямой	2899.0	20220107	2022-01-07	21:00:00	22:30:00	Friday	0
6	Nordwind Airlines	18:10	19:40	SVO	LED	Прямой	2954.0	20220107	2022-01-07	18:10:00	19:40:00	Friday	0
7	UTair	10:30	12:00	VKO	LED	Прямой	2990.0	20220107	2022-01-07	10:30:00	12:00:00	Friday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	06:40	07:55	SVO	LED	Прямой	2349.0	20220108	2022-01-08	06:40:00	07:55:00	Saturday	1
2	Pobeda	08:20	09:50	SVO	LED	Прямой	2649.0	20220108	2022-01-08	08:20:00	09:50:00	Saturday	1
3	Nordwind Airlines	22:15	00:01	SVO	LED	Прямой	2304.0	20220108	2022-01-08	22:15:00	00:01:00	Saturday	1
4	Nordwind Airlines	08:25	10:00	SVO	LED	Прямой	2704.0	20220108	2022-01-08	08:25:00	10:00:00	Saturday	1
5	Nordwind Airlines	13:20	14:50	SVO	LED	Прямой	3104.0	20220108	2022-01-08	13:20:00	14:50:00	Saturday	1
6	Yakutia Airlines	13:15	14:30	VKO	LED	Прямой	3828.0	20220108	2022-01-08	13:15:00	14:30:00	Saturday	1
7	Aeroflot	23:10	00:30	SVO	LED	Прямой	3639.0	20220108	2022-01-08	23:10:00	00:30:00	Saturday	1
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	08:20	09:50	SVO	LED	Прямой	2349.0	20220109	2022-01-09	08:20:00	09:50:00	Sunday	1
2	Pobeda	06:40	07:55	SVO	LED	Прямой	2349.0	20220109	2022-01-09	06:40:00	07:55:00	Sunday	1
3	NordStar	18:20	20:10	DME	LED	Прямой	2799.0	20220109	2022-01-09	18:20:00	20:10:00	Sunday	1
4	Pobeda	21:00	22:30	VKO	LED	Прямой	2899.0	20220109	2022-01-09	21:00:00	22:30:00	Sunday	1
5	Nordwind Airlines	13:20	14:50	SVO	LED	Прямой	3104.0	20220108	2022-01-08	13:20:00	14:50:00	Saturday	1
6	Yakutia Airlines	13:15	14:30	VKO	LED	Прямой	3828.0	20220108	2022-01-08	13:15:00	14:30:00	Saturday	1
7	Aeroflot	23:10	00:30	SVO	LED	Прямой	3639.0	20220108	2022-01-08	23:10:00	00:30:00	Saturday	1
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	06:40	07:55	SVO	LED	Прямой	1999.0	20220110	2022-01-10	06:40:00	07:55:00	Monday	0
2	Pobeda	08:20	09:50	SVO	LED	Прямой	2349.0	20220110	2022-01-10	08:20:00	09:50:00	Monday	0
3	Pobeda	21:00	22:30	VKO	LED	Прямой	2349.0	20220110	2022-01-10	21:00:00	22:30:00	Monday	0
4	Pobeda	12:10	13:40	VKO	LED	Прямой	2649.0	20220110	2022-01-10	12:10:00	13:40:00	Monday	0
5	Nordwind Airlines	18:10	19:40	SVO	LED	Прямой	2704.0	20220110	2022-01-10	18:10:00	19:40:00	Monday	0
6	Nordwind Airlines	08:25	10:00	SVO	LED	Прямой	2704.0	20220110	2022-01-10	08:25:00	10:00:00	Monday	0
7	UTair	18:00	19:30	VKO	LED	Прямой	3000.0	20220110	2022-01-10	18:00:00	19:30:00	Monday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	06:40	07:55	SVO	LED	Прямой	1999.0	20220110	2022-01-10	06:40:00	07:55:00	Monday	0
2	Pobeda	08:20	09:50	SVO	LED	Прямой	2349.0	20220110	2022-01-10	08:20:00	09:50:00	Monday	0
3	Pobeda	21:00	22:30	VKO	LED	Прямой	2349.0	20220110	2022-01-10	21:00:00	22:30:00	Monday	0
4	Pobeda	12:10	13:40	VKO	LED	Прямой	2649.0	20220110	2022-01-10	12:10:00	13:40:00	Monday	0
5	Nordwind Airlines	18:10	19:40	SVO	LED	Прямой	2704.0	20220110	2022-01-10	18:10:00	19:40:00	Monday	0
6	Nordwind Airlines	08:25	10:00	SVO	LED	Прямой	2704.0	20220110	2022-01-10	08:25:00	10:00:00	Monday	0
7	UTair	18:00	19:30	VKO	LED	Прямой	3000.0	20220110	2022-01-10	18:00:00	19:30:00	Monday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	UTair	18:00	19:30	VKO	LED	Прямой	1982.0	20220112	2022-01-12	18:00:00	19:30:00	Wednesday	0
2	Ural Airlines	13:30	15:00	DME	LED	Прямой	2148.0	20220112	2022-01-12	13:30:00	15:00:00	Wednesday	0
3	NordStar	18:20	20:10	DME	LED	Прямой	1821.0	20220112	2022-01-12	18:20:00	20:10:00	Wednesday	0
4	Pobeda	06:40	07:55	SVO	LED	Прямой	2899.0	20220112	2022-01-12	06:40:00	07:55:00	Wednesday	0
5	Aeroflot	20:40	22:05	VKO	LED	Прямой	2837.0	20220112	2022-01-12	20:40:00	22:05:00	Wednesday	0
6	Aeroflot	11:45	13:10	VKO	LED	Прямой	2837.0	20220112	2022-01-12	11:45:00	13:10:00	Wednesday	0
7	Aeroflot	22:25	23:50	VKO	LED	Прямой	2837.0	20220112	2022-01-12	22:25:00	23:50:00	Wednesday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Ural Airlines	18:00	19:30	DME	LED	Прямой	2148.0	20220113	2022-01-13	18:00:00	19:30:00	Thursday	0
2	Ural Airlines	13:30	15:00	DME	LED	Прямой	2618.0	20220113	2022-01-13	13:30:00	15:00:00	Thursday	0
3	UTair	18:00	19:30	VKO	LED	Прямой	2497.0	20220113	2022-01-13	18:00:00	19:30:00	Thursday	0
4	Ural Airlines	10:10	11:40	DME	LED	Прямой	2618.0	20220113	2022-01-13	10:10:00	11:40:00	Thursday	0
5	Aeroflot	11:45	13:10	VKO	LED	Прямой	2837.0	20220113	2022-01-13	11:45:00	13:10:00	Thursday	0
6	S7 Airlines	15:05	16:40	DME	LED	Прямой	2748.0	20220113	2022-01-13	15:05:00	16:40:00	Thursday	0
7	Aeroflot	15:40	17:10	VKO	LED	Прямой	2837.0	20220113	2022-01-13	15:40:00	17:10:00	Thursday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Ural Airlines	13:30	15:00	DME	LED	Прямой	2148.0	20220114	2022-01-14	13:30:00	15:00:00	Friday	0
2	Pobeda	06:40	07:55	SVO	LED	Прямой	2899.0	20220114	2022-01-14	06:40:00	07:55:00	Friday	0
3	UTair	18:00	19:30	VKO	LED	Прямой	2497.0	20220114	2022-01-14	18:00:00	19:30:00	Friday	0
4	Aeroflot	11:45	13:10	VKO	LED	Прямой	2837.0	20220114	2022-01-14	11:45:00	13:10:00	Friday	0
5	Aeroflot	20:40	22:05	VKO	LED	Прямой	2837.0	20220114	2022-01-14	20:40:00	22:05:00	Friday	0
6	Aeroflot	18:50	20:15	VKO	LED	Прямой	2837.0	20220114	2022-01-14	18:50:00	20:15:00	Friday	0
7	Aeroflot	22:25	23:50	VKO	LED	Прямой	2837.0	20220114	2022-01-14	22:25:00	23:50:00	Friday	0
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Alrosa Mirny Air Enterprise	13:15	14:30	VKO	LED	Прямой	2170.0	20220115	2022-01-15	13:15:00	14:30:00	Saturday	1
2	Ural Airlines	10:10	11:40	DME	LED	Прямой	2148.0	20220115	2022-01-15	10:10:00	11:40:00	Saturday	1
3	Ural Airlines	13:30	15:00	DME	LED	Прямой	2148.0	20220115	2022-01-15	13:30:00	15:00:00	Saturday	1
4	Pobeda	06:40	07:55	SVO	LED	Прямой	2899.0	20220115	2022-01-15	06:40:00	07:55:00	Saturday	1
5	Nordwind Airlines	22:15	00:01	SVO	LED	Прямой	2054.0	20220115	2022-01-15	22:15:00	00:01:00	Saturday	1
6	UTair	18:00	19:30	VKO	LED	Прямой	2497.0	20220115	2022-01-15	18:00:00	19:30:00	Saturday	1
7	Aeroflot	22:25	23:50	VKO	LED	Прямой	2837.0	20220115	2022-01-15	22:25:00	23:50:00	Saturday	1
8	Aeroflot	15:40	17:20	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	15:40:00	17:20:00	Thursday	0
9	Aeroflot	18:05	19:45	SVO	KZN	Прямой	5509.0	20220113	2022-01-13	18:05:00	19:45:00	Thursday	0
1	Pobeda	20:10	22:40	VKO	AER	Прямой	5930.0	20220101	2022-01-01	20:10:00	22:40:00	Saturday	1
2	Pobeda	20:15	22:45	SVO	AER	Прямой	6499.0	20220101	2022-01-01	20:15:00	22:45:00	Saturday	1
3	Pobeda	17:35	20:05	VKO	AER	Прямой	6499.0	20220101	2022-01-01	17:35:00	20:05:00	Saturday	1
